epsilon, alpha, beta, pop, dif1, dif2, difratio, winner, time
.01, 1.15, 1, 50, 7.0, 10, 0.69999999999999996, 1, 6
.01, 0.875, 1, 50, 7.0, 10, 0.69999999999999996, 2, 4
.01, 1.0125, 1, 50, 7.0, 10, 0.69999999999999996, 1, 23
.01, 0.94375, 1, 50, 7.0, 10, 0.69999999999999996, 2, 6
.01, 0.9781249999999999, 1, 50, 7.0, 10, 0.69999999999999996, 2, 11
.01, 0.9953124999999999, 1, 50, 7.0, 10, 0.69999999999999996, 2, 26
.01, 1.00390625, 1, 50, 7.0, 10, 0.69999999999999996, 1, 31
.01, 0.9996093749999999, 1, 50, 7.0, 10, 0.69999999999999996, 1, 42
.01, 0.9974609374999999, 1, 50, 7.0, 10, 0.69999999999999996, 2, 47
.01, 0.9985351562499999, 1, 50, 7.0, 10, 0.69999999999999996, 1, 49
.01, 0.9979980468749998, 1, 50, 7.0, 10, 0.69999999999999996, 1, 57
.01, 0.9977294921874998, 1, 50, 7.0, 10, 0.69999999999999996, 1, 69
.01, 0.9975952148437499, 1, 50, 7.0, 10, 0.69999999999999996, 2, 61
.01, 0.9976623535156248, 1, 50, 7.0, 10, 0.69999999999999996, 1, 78
.01, 0.9976287841796874, 1, 50, 7.0, 10, 0.69999999999999996, 3, 80
.01, 1.15, 1, 50, 8.0, 10, 0.80000000000000004, 1, 8
.01, 0.875, 1, 50, 8.0, 10, 0.80000000000000004, 2, 3
.01, 1.0125, 1, 50, 8.0, 10, 0.80000000000000004, 2, 7
.01, 1.0812499999999998, 1, 50, 8.0, 10, 0.80000000000000004, 1, 23
.01, 1.046875, 1, 50, 8.0, 10, 0.80000000000000004, 2, 11
.01, 1.0640625, 1, 50, 8.0, 10, 0.80000000000000004, 2, 24
.01, 1.0726562499999999, 1, 50, 8.0, 10, 0.80000000000000004, 1, 32
.01, 1.068359375, 1, 50, 8.0, 10, 0.80000000000000004, 1, 51
.01, 1.0662109375, 1, 50, 8.0, 10, 0.80000000000000004, 2, 31
.01, 1.06728515625, 1, 50, 8.0, 10, 0.80000000000000004, 2, 41
.01, 1.067822265625, 1, 50, 8.0, 10, 0.80000000000000004, 1, 68
.01, 1.0675537109375002, 1, 50, 8.0, 10, 0.80000000000000004, 2, 49
.01, 1.06768798828125, 1, 50, 8.0, 10, 0.80000000000000004, 2, 62
.01, 1.067755126953125, 1, 50, 8.0, 10, 0.80000000000000004, 1, 80
.01, 1.0677215576171875, 1, 50, 8.0, 10, 0.80000000000000004, 2, 77
.01, 1.067738342285156, 1, 50, 8.0, 10, 0.80000000000000004, 3, 80
.01, 1.15, 1, 50, 9.0, 10, 0.90000000000000002, 1, 20
.01, 0.875, 1, 50, 9.0, 10, 0.90000000000000002, 2, 2
.01, 1.0125, 1, 50, 9.0, 10, 0.90000000000000002, 2, 4
.01, 1.0812499999999998, 1, 50, 9.0, 10, 0.90000000000000002, 2, 7
.01, 1.1156249999999999, 1, 50, 9.0, 10, 0.90000000000000002, 2, 13
.01, 1.1328125, 1, 50, 9.0, 10, 0.90000000000000002, 2, 32
.01, 1.14140625, 1, 50, 9.0, 10, 0.90000000000000002, 1, 27
.01, 1.137109375, 1, 50, 9.0, 10, 0.90000000000000002, 1, 36
.01, 1.1349609375, 1, 50, 9.0, 10, 0.90000000000000002, 1, 50
.01, 1.13388671875, 1, 50, 9.0, 10, 0.90000000000000002, 2, 42
.01, 1.134423828125, 1, 50, 9.0, 10, 0.90000000000000002, 1, 76
.01, 1.1341552734375, 1, 50, 9.0, 10, 0.90000000000000002, 2, 49
.01, 1.13428955078125, 1, 50, 9.0, 10, 0.90000000000000002, 2, 57
.01, 1.1343566894531252, 1, 50, 9.0, 10, 0.90000000000000002, 2, 67
.01, 1.1343902587890626, 1, 50, 9.0, 10, 0.90000000000000002, 3, 80
.01, 1.15, 1, 50, 10.0, 10, 1.0, 2, 8
.01, 1.4249999999999998, 1, 50, 10.0, 10, 1.0, 1, 3
.01, 1.2874999999999999, 1, 50, 10.0, 10, 1.0, 1, 7
.01, 1.21875, 1, 50, 10.0, 10, 1.0, 1, 16
.01, 1.184375, 1, 50, 10.0, 10, 1.0, 2, 16
.01, 1.2015625, 1, 50, 10.0, 10, 1.0, 1, 32
.01, 1.19296875, 1, 50, 10.0, 10, 1.0, 2, 23
.01, 1.197265625, 1, 50, 10.0, 10, 1.0, 2, 39
.01, 1.1994140625, 1, 50, 10.0, 10, 1.0, 1, 41
.01, 1.19833984375, 1, 50, 10.0, 10, 1.0, 1, 58
.01, 1.197802734375, 1, 50, 10.0, 10, 1.0, 2, 48
.01, 1.1980712890624998, 1, 50, 10.0, 10, 1.0, 2, 67
.01, 1.1982055664062499, 1, 50, 10.0, 10, 1.0, 1, 66
.01, 1.1981384277343747, 1, 50, 10.0, 10, 1.0, 1, 77
.01, 1.1981048583984373, 1, 50, 10.0, 10, 1.0, 3, 80
.01, 1.15, 1, 50, 11.0, 10, 1.1000000000000001, 2, 5
.01, 1.4249999999999998, 1, 50, 11.0, 10, 1.1000000000000001, 1, 4
.01, 1.2874999999999999, 1, 50, 11.0, 10, 1.1000000000000001, 1, 12
.01, 1.21875, 1, 50, 11.0, 10, 1.1000000000000001, 2, 10
.01, 1.2531249999999998, 1, 50, 11.0, 10, 1.1000000000000001, 2, 23
.01, 1.2703124999999997, 1, 50, 11.0, 10, 1.1000000000000001, 1, 20
.01, 1.2617187499999998, 1, 50, 11.0, 10, 1.1000000000000001, 1, 34
.01, 1.257421875, 1, 50, 11.0, 10, 1.1000000000000001, 2, 33
.01, 1.2595703124999997, 1, 50, 11.0, 10, 1.1000000000000001, 1, 54
.01, 1.2584960937499998, 1, 50, 11.0, 10, 1.1000000000000001, 2, 41
.01, 1.2590332031249998, 1, 50, 11.0, 10, 1.1000000000000001, 2, 52
.01, 1.2593017578124996, 1, 50, 11.0, 10, 1.1000000000000001, 1, 76
.01, 1.2591674804687498, 1, 50, 11.0, 10, 1.1000000000000001, 2, 59
.01, 1.2592346191406247, 1, 50, 11.0, 10, 1.1000000000000001, 2, 69
.01, 1.2592681884765622, 1, 50, 11.0, 10, 1.1000000000000001, 3, 80
.01, 1.15, 1, 50, 12.0, 10, 1.2, 2, 4
.01, 1.4249999999999998, 1, 50, 12.0, 10, 1.2, 1, 5
.01, 1.2874999999999999, 1, 50, 12.0, 10, 1.2, 2, 12
.01, 1.3562499999999997, 1, 50, 12.0, 10, 1.2, 1, 9
.01, 1.321875, 1, 50, 12.0, 10, 1.2, 1, 28
.01, 1.3046875, 1, 50, 12.0, 10, 1.2, 2, 17
.01, 1.31328125, 1, 50, 12.0, 10, 1.2, 2, 26
.01, 1.3175781249999998, 1, 50, 12.0, 10, 1.2, 2, 44
.01, 1.3197265624999999, 1, 50, 12.0, 10, 1.2, 1, 36
.01, 1.3186523437499997, 1, 50, 12.0, 10, 1.2, 1, 48
.01, 1.3181152343749998, 1, 50, 12.0, 10, 1.2, 2, 64
.01, 1.3183837890624996, 1, 50, 12.0, 10, 1.2, 1, 56
.01, 1.3182495117187498, 1, 50, 12.0, 10, 1.2, 1, 68
.01, 1.318182373046875, 1, 50, 12.0, 10, 1.2, 3, 80
.01, 1.15, 1, 50, 13.0, 10, 1.3, 2, 3
.01, 1.4249999999999998, 1, 50, 13.0, 10, 1.3, 1, 7
.01, 1.2874999999999999, 1, 50, 13.0, 10, 1.3, 2, 7
.01, 1.3562499999999997, 1, 50, 13.0, 10, 1.3, 2, 16
.01, 1.3906249999999998, 1, 50, 13.0, 10, 1.3, 1, 14
.01, 1.3734374999999996, 1, 50, 13.0, 10, 1.3, 2, 36
.01, 1.3820312499999998, 1, 50, 13.0, 10, 1.3, 1, 20
.01, 1.3777343749999997, 1, 50, 13.0, 10, 1.3, 1, 29
.01, 1.3755859374999997, 1, 50, 13.0, 10, 1.3, 1, 45
.01, 1.3745117187499996, 1, 50, 13.0, 10, 1.3, 2, 46
.01, 1.3750488281249997, 1, 50, 13.0, 10, 1.3, 2, 68
.01, 1.3753173828124998, 1, 50, 13.0, 10, 1.3, 1, 54
.01, 1.3751831054687498, 1, 50, 13.0, 10, 1.3, 1, 64
.01, 1.3751159667968746, 1, 50, 13.0, 10, 1.3, 3, 80
.01, 1.15, 1, 50, 14.0, 10, 1.3999999999999999, 2, 3
.01, 1.4249999999999998, 1, 50, 14.0, 10, 1.3999999999999999, 2, 27
.01, 1.5625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 4
.01, 1.49375, 1, 50, 14.0, 10, 1.3999999999999999, 1, 6
.01, 1.4593749999999999, 1, 50, 14.0, 10, 1.3999999999999999, 1, 9
.01, 1.4421874999999997, 1, 50, 14.0, 10, 1.3999999999999999, 1, 14
.01, 1.4335937499999998, 1, 50, 14.0, 10, 1.3999999999999999, 1, 24
.01, 1.429296875, 1, 50, 14.0, 10, 1.3999999999999999, 2, 43
.01, 1.4314453124999997, 1, 50, 14.0, 10, 1.3999999999999999, 1, 34
.01, 1.4303710937499998, 1, 50, 14.0, 10, 1.3999999999999999, 1, 55
.01, 1.4298339843749999, 1, 50, 14.0, 10, 1.3999999999999999, 2, 51
.01, 1.4301025390624997, 1, 50, 14.0, 10, 1.3999999999999999, 2, 62
.01, 1.4302368164062498, 1, 50, 14.0, 10, 1.3999999999999999, 3, 80
.01, 1.15, 1, 50, 15.0, 10, 1.5, 2, 3
.01, 1.4249999999999998, 1, 50, 15.0, 10, 1.5, 2, 9
.01, 1.5625, 1, 50, 15.0, 10, 1.5, 1, 5
.01, 1.49375, 1, 50, 15.0, 10, 1.5, 1, 13
.01, 1.4593749999999999, 1, 50, 15.0, 10, 1.5, 2, 15
.01, 1.4765625, 1, 50, 15.0, 10, 1.5, 2, 25
.01, 1.48515625, 1, 50, 15.0, 10, 1.5, 1, 29
.01, 1.480859375, 1, 50, 15.0, 10, 1.5, 2, 33
.01, 1.4830078125, 1, 50, 15.0, 10, 1.5, 2, 46
.01, 1.4840820312499998, 1, 50, 15.0, 10, 1.5, 1, 42
.01, 1.4835449218749999, 1, 50, 15.0, 10, 1.5, 2, 60
.01, 1.4838134765624997, 1, 50, 15.0, 10, 1.5, 1, 57
.01, 1.48367919921875, 1, 50, 15.0, 10, 1.5, 2, 73
.01, 1.4837463378906248, 1, 50, 15.0, 10, 1.5, 1, 75
.01, 1.4837127685546874, 1, 50, 15.0, 10, 1.5, 3, 80
